,Unnamed: 0,Date,User,Tweet,Label,Unnamed: 4,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1
1974,1750,2021-12-30 07:43:48+00:00,myputun,"Patut Untuk di Teladani Oleh Anak Cucu Pejuang Kemerdekaan dan Pejuang Sejati Kedaulatan NKRI.
GoodBener Indonesia @aniesbaswedan Adalah Sosok Pemimpin Berkarakter Negarawan.
#RakyatDikhianatiPDIP https://t.co/8Uge551viH",0,,1750,1639,1139,40,,
1975,1751,2021-12-30 17:14:40+00:00,JaenoXTM,@DemangMester4 @aniesbaswedan Ayem koming https://t.co/u0zYBHpWkJ,0,,1751,1640,1140,41,,
1976,1752,2021-12-30 17:21:14+00:00,AnakLolina2,"Nanti di ajak makan malam @aniesbaswedan selesai juga masalahnya.

Sok drama abis seolah benar ini adalah protes, cebong emang gampangan",1,,1752,1641,1141,42,,
1977,1753,2021-12-30 13:44:32+00:00,Mdy_Asmara1701,"Anies Beri Kartu Peduli Anak dan Remaja kepada 4.345 Penerima Manfaat

""Kartu ini merupakan wujud upaya mengurangi beban warga, terutama anak-anak yatim/piatu/yatim piatu yang orang tuanya wafat akibat pandemi Covid-19"" @aniesbaswedan
https://t.co/30bMfLJlHT",0,,1753,1642,1142,43,,
1978,1754,2021-12-30 14:35:51+00:00,msaid_didu,"Kok pak @Fahrihamzah katakan Presiden ga suka saat @Giring_Ganesha nyerang @aniesbaswedan - faktanya Pak Presiden @jokowi tdk membantah dan bahkan beliau terlihat happy (ketawa) saat Giring menyerang Anies.
Sepertinya analisis bung @Fahrihamzah berbeda dg fakta. https://t.co/ifyASy5j65",0,,1754,1643,1143,44,,
1979,1755,2021-12-30 23:20:07+00:00,Antoniowan,@Fahrihamzah @Giring_Ganesha @aniesbaswedan Tiap kali liat abang yang teringat penganiayaan ratna sarumpaet?,0,,1755,1644,1144,45,,
1980,1756,2021-12-30 06:27:38+00:00,rosi_maul,"Yang ini termasuk dokumentasi sejarawan, merujuk fakta dan data, bukan cuitan buzzer. Anies Baswedan lebih takut pada sejarawan ketimbang pada buzzer. https://t.co/iHfs0CI0yi",0,,1756,1645,1145,46,,
1981,1757,2021-12-30 08:48:47+00:00,gatotsuhiro,Pendukung Jokowi: Giring Jangan Hina Anies Baswedan! https://t.co/NReL4tui5v,0,,1757,1646,1146,47,,
1982,1758,2021-12-30 10:07:15+00:00,berandakitacom,"Gubernur Anies Baswedan memberikan bantuan berkelanjutan pada anak-anak yatim atau yatim piatu karena orang tuanya meninggal akibat Covid-19

@DKIJakarta @DinsosDKI1 @aniesbaswedan @tatakujiyati 

https://t.co/rwk064QzAt",0,,1758,1647,1147,48,,
1983,1759,2021-12-30 08:30:14+00:00,BrahuHarmony,"Saya takut dengan Anies Baswedan, hanya ada 2 cara kalahkan dia, tembak tepat di pelipis atau kriminalkan dia. Ayolah doakan dia agar tetap dalam lindunganNYA dan semoga Allah selamatkan Indonesia. https://t.co/MZtBUBryzO",0,,1759,1648,1148,49,,
1984,1760,2021-12-29 23:11:42+00:00,Sis885,"Menggelegaaarrr..!!!
29 Desember 2021 Pidato Pak Anies Baswedan GubDKI Dalam Acara Hut Ke:42thn Persitara -Jakarta Utara.
https://t.co/PUoswcclIl",0,,1760,1649,1149,50,,
1985,1761,2021-12-30 08:16:32+00:00,ngopibareng_id,Aib Giring Ganesha DO Dua Kali Viral Usai Sindir Anies Baswedan https://t.co/0qGBLswwaO,0,,1761,1650,1150,51,,
1986,1762,2021-12-30 11:55:09+00:00,MediaInvestiga2,"Anies Baswedan diminta agar tak mengulangi kesalahan serupa dengan tahun 2019 lalu,.. -- https://t.co/TYGvBzumJr",0,,1762,1651,1151,52,,
1987,1763,2021-12-30 08:34:32+00:00,PRDepok,Musni Umar: Anies Baswedan Didepak dari Kabinet karena Gak Becus Kerja adalah Fitnah https://t.co/PIgjar6hYj,0,,1763,1652,1152,53,,
1988,1764,2021-12-30 13:23:40+00:00,BentengSumbar,"Ade Armando Sebut Gubernur DKI Anies Baswedan Rasis, Singgung Pidato Giring Ganesha di Depan Jokowi - https://t.co/jlTARMnK0u",0,,1764,1653,1153,54,,
1989,1765,2021-12-30 12:43:36+00:00,uniemara,@TonySujarwo77 @TofaTofa_id Karena prinsip menegakkan keadilannya dlm melawan para mafia���jelas Jokowi yg berpolo miring tdk akan cocok kerja sama dg orang secerdas ok Anies Baswedan ���simple kan..⁉️ https://t.co/alEgLPhZCM,0,,1765,1654,1154,55,,
1990,1766,2021-12-30 14:54:25+00:00,radaraktual,"Demi Pemilu 2024, Cak Imin Ajak Anies Baswedan Gabung PKB https://t.co/G6IyGWcYKL",0,,1766,1655,1155,56,,
1991,1767,2021-12-30 09:35:40+00:00,SinusReborn,"Nasional 

Keputusan Gubenur DKI Jakarta Anies Baswedan menaikkan upah buruh sebanyak 5% diikuti oleh Gubernur Jawa Barat Ridwan Kamil. 

https://t.co/mVFI9gXyVH",0,,1767,1656,1156,57,,
1992,1768,2021-12-30 06:27:16+00:00,Iriandi19,"@kurawa Tiap hari tiap jam nyinyir anies Baswedan melulu bang??
Gak mau tabayun gitu ke balaikota??biar keliatan gak kaya buzzer2 lainya",0,,1768,1657,1157,58,,
1993,1769,2021-12-30 11:20:53+00:00,bintangku206,"kalau mau nyapres, nyapres aja ring! ga usah dgn cara kotor dgn menyerang tanpa akhlak! @aniesbaswedan level nya jauh diatas orang DO, si giring levelnya masih  sekelas buzer abujanda dan situkang lopar lapor yg hobi koleksi ""bokep"" husein shihab! pahamkan? https://t.co/F6Qn82uEck",1,,1769,1658,1158,59,,
1994,1770,2021-12-30 14:10:54+00:00,Siantar72,"Pak gub @aniesbaswedan
blh dijelaskan ga nich

Diminta Tak Tebang Pohon Untuk Sirkuit Formula E, Jakpro: Tidak Ditebang, Mungkin Dipindahkan
Klik untuk baca: https://t.co/g7WYj9jeHE",0,,1770,1659,1159,60,,
1995,1771,2021-12-30 14:40:23+00:00,faqihabdulqodi1,@Fahrihamzah @Giring_Ganesha @aniesbaswedan Pesan singkatnya buat @Giring_Ganesha jangan jadi pengecut.,0,,1771,1660,1160,61,,
1996,1772,2021-12-30 17:00:43+00:00,MingguCatatan,@RiuRizkiUtomo_ @musniumar @aniesbaswedan Tofa ...kamu dapat 1000 rupiah karena twitmu sangat menjilat saya...ttd anies tukang mbacot,1,,1772,1661,1161,62,,
1997,1773,2021-12-30 15:41:51+00:00,x_herry,@DemangMester4 @aniesbaswedan Hahaha si om kalo ceby pada tau langsung rame tuh di kan gak peduli ada keterangan pict di semarang,1,,1773,1662,1162,63,,
1998,1774,2021-12-30 23:53:30+00:00,tatakujiyati,"""Tugas telah dicukupkan. Saya ucapkan terima kasih &amp; apresiasi pada Presiden Joko Widodo (Jokowi) yg telah memberikan kehormatan ini (bergabung selama 20 bulan),"" Anies Baswedan. 

Hubungan Anies &amp; Jokowi tetap baik sampai sekarang.

Mgk Giring tdk tahu.

https://t.co/cOYAkw5gUB",0,,1774,1663,1163,64,,
1999,1775,2021-12-30 14:48:03+00:00,TangselTerbaru,"Ganjar Pranowo Kalahkan Prabowo dan Anies Baswedan, Jadi Tokoh Paling Disukai Pemilih di Survei SMRC https://t.co/e15XFbdImZ",0,,1775,1664,1164,65,,
2000,1776,2021-12-30 00:37:51+00:00,maharprastowo,"APABILA HARI INI PILPRES, SIAPA CAPRES/CAWAPRES PILIHAN ANDA?  
- B. Ganjar-Anies Baswedan - 0% 
- A. Prabowo-Puan Maharani - 0% 
Total suara: 0 
Berikan suara anda, klik link 
https://t.co/QLHVP5DRKU 
 
Tolong forward ke group dan teman-temanmu ya. Terima kasih",0,,1776,1665,1165,66,,
2001,1777,2021-12-30 23:19:22+00:00,Ponorogo_Berkah,"Jubir Partai Ummat: Pak Anies Baswedan insya Allah menyusul Kisah SBY, Dipecat dari Menteri jadi Presiden 2 Periode | PORTAL ISLAM https://t.co/wgKiyIVpVD",0,,1777,1666,1166,67,,
2002,1778,2021-12-30 05:35:49+00:00,bang_poetra75,"@GeiszChalifah Bilang sama PSI, selamat menikmati kebohongan Anies Baswedan dan selamat menikmati kejujuran junjungannya.",1,,1778,1667,1167,68,,
2003,1779,2021-12-30 13:33:12+00:00,RoniSap93554597,"@TofaTofa_id @aniesbaswedan Mengamini klo anies baswedan emang di pecat karena ketidakbecusan.... �����
Gmn dg prabowo??",1,,1779,1668,1168,69,,
2004,1780,2021-12-30 08:29:27+00:00,bebekaduskaliX,@papa_loren Berarti PSI mengakui gub anies baswedan seorang yang jujur karena terus mereka serang  ���,0,,1780,1669,1169,70,,
2005,1781,2021-12-30 10:57:24+00:00,friechiiiaa,Pendukung Jokowi Minta Giring Tidak Umbar Kebencian ke Anies Baswedan https://t.co/ccstty946m #PartaiSolidaritasIndonesia,0,,1781,1670,1170,71,,
2006,1782,2021-12-30 13:38:17+00:00,SSudiharjo,"@satriohendri Pilih Anies Baswedan,,wakilnya bu susi..❤️�������",0,,1782,1671,1171,72,,
2007,1783,2021-12-30 04:13:27+00:00,geloraco,"Masa Jabatannya Akan Habis di 2022, Cak Imin Ajak Anies Baswedan Gabung PKB
https://t.co/lMmoUr00oU",0,,1783,1672,1172,73,,
2008,1784,2021-12-30 13:27:34+00:00,AfiikaZ,Anies Baswedan Mau Masuk Partai? PKB Terbuka Nih. https://t.co/5N8SDh2IZA #RidwanKamil #KangEmil,0,,1784,1673,1173,74,,
2009,1785,2021-12-30 17:37:22+00:00,koko_kru,"@GeiszChalifah JIS,Tapal kuda, kamp Aquarium itu semua program Pemerintah daerah bukan prog Anies baswedan..

Masih bingung ? Apakabar Ancol !!",0,,1785,1674,1174,75,,
2010,1786,2021-12-30 13:42:33+00:00,Pohan22250416,@aniesbaswedan @DinsosDKI1 @DKIJakarta Super banget kebijakannya..good job@bung Anies Baswedan.,0,,1786,1675,1175,76,,
2011,1787,2021-12-30 07:48:41+00:00,MudasirRomini,@Dennysiregar7 Yusuf mansur kok aman2 saja ya ? Liciknya melebihi anies baswedan lho,1,,1787,1676,1176,77,,
2012,1788,2021-12-30 06:21:18+00:00,Socotra101,"Pada pilkada DKI 2017, PKB dukung Ahok-Djarot.
Terus sekarang demen sama Anies.
Lupa ato pura2 lupa.

Masa Jabatannya Akan Habis di 2022, Cak Imin Ajak Anies Baswedan Gabung PKB
https://t.co/3c2vj1t6Rt",0,,1788,1677,1177,78,,
2013,1789,2021-12-30 08:08:19+00:00,benuaandin,"@Dennysiregar7 @aniesbaswedan This,, https://t.co/Iw6fo8acdI",0,,1789,1678,1178,79,,
2014,1790,2021-12-30 09:08:35+00:00,fanatikbola2021,"Penyediaan SJUT yang murah oleh Pemprov DKI mendorong percepatan transformasi digital nasional.

SJUT yang Murah wujudkan #IndonesiaMakinDigital dengan dukungan semua pihak.
@jokowi @kemkominfo @aniesbaswedan https://t.co/VtSItzqQ4L",0,,1790,1679,1179,80,,
2015,1791,2021-12-30 17:37:27+00:00,duren_tiga7,@KangSemproel @aniesbaswedan pandanaran macret parah gegara banjir kang�,0,,1791,1680,1180,81,,
2016,1792,2021-12-30 13:26:24+00:00,Pohan22250416,"Kalau Indonesia ingin lebih baik, pilihlah Pemimpin seperti Anies Baswedan dan Gatot Nurmantyo,Ini duet Capres dan Cawapres yg punya track record,berintegritas,jujur,Cerdas,Sederhana,Tdk Neko2,dan peduli pada rakyat kecil.",0,,1792,1681,1181,82,,
2017,1793,2021-12-30 16:20:18+00:00,scsuroso,"@Pakde688668 @Fahrihamzah @yunartowijaya @Giring_Ganesha @aniesbaswedan Apa yg salah dengan indentitas islam?,itu pkb  bw identitas  nu nya,, pdip dgn identitas sukarnonya,,",0,,1793,1682,1182,83,,
2018,1794,2021-12-30 08:43:55+00:00,FajarIDNetwork,Pendukung Jokowi Minta Giring Tidak Umbar Kebencian ke Anies Baswedan https://t.co/BimYJf4rom,0,,1794,1683,1183,84,,
2019,1795,2021-12-30 23:28:36+00:00,gatotsuhiro,"Jubir Partai Ummat: Pak Anies Baswedan insya Allah menyusul Kisah SBY, Dipecat dari Menteri jadi Presiden 2 Periode https://t.co/T3nWAl8I7P",0,,1795,1684,1184,85,,
2020,1796,2021-12-30 07:15:32+00:00,teropongmetro,"Masa Jabatannya Akan Habis di 2022, Cak Imin Ajak Anies Baswedan Gabung PKB https://t.co/u6gpsIe8Cb lewat @Teropongmetro",0,,1796,1685,1185,86,,
2021,1797,2021-12-30 19:30:01+00:00,Genpi_Co,"Seperti ibarat Ketua Umum PSI Giring Ganesha ketibal sial, Anies Baswedan dapat durian runtuh. #GiringGanesha https://t.co/5d5Nj1pnpB",0,,1797,1686,1186,87,,
2022,1798,2021-12-30 11:46:07+00:00,pikiran_rakyat,APINDO Imbau Perusahaan di Jakarta Tidak Terapkan UMP 2022 yang Direvisi Anies Baswedan https://t.co/6Om5SWRfIb,0,,1798,1687,1187,88,,
2023,1799,2021-12-30 14:36:28+00:00,AbdulWahabAlBi2,@antaranews ��2024 Anies Baswedan...�,0,,1799,1688,1188,89,,
2024,1800,2021-12-30 23:51:46+00:00,fauzinahadifara,"@Hendriady14 @Fahrihamzah @Giring_Ganesha @aniesbaswedan Jgn salah tulis nama loh,  pak.. 
Anis itu bisa merujuk sama Anis Matta, ketum Gelora.. 
Klo Gub DKI itu Anies Baswedan...",0,,1800,1689,1189,90,,
2025,1801,2021-12-30 13:26:04+00:00,BigMoveIndo,@detikcom Dasar Anies Baswedan ga bisa kerja!!!,1,,1801,1690,1190,91,,
2026,1802,2021-12-30 14:03:52+00:00,inong911,@TofaTofa_id @aniesbaswedan Setahun lagi Anies Baswedan meninggalkan kenangan buruk,1,,1802,1691,1191,92,,
2027,1803,2021-12-30 08:49:25+00:00,suaradotcom,"Revisi UMP Anies Baswedan Bikin Heboh, Menko Airlangga Angkat Suara  https://t.co/tUT0qYi0qQ",0,,1803,1692,1192,93,,
2028,1804,2021-12-30 20:21:21+00:00,TarmujiTarmuji7,@Reiza_Patters Yang ngomong Bp Anies Baswedan pembohong adalah orang yang stress berat,1,,1804,1693,1193,94,,
2029,1805,2021-12-30 13:38:29+00:00,Alfito70427950,@abu_waras Anies Baswedan kereeeeeeen.....!!!,0,,1805,1694,1194,95,,
2030,1806,2021-12-30 14:32:31+00:00,tempodotco,"Kendati dalam survei SMRC Ganjar Pranowo paling disukai pemilih, namun tingkat dikenalannya masih di bawah Prabowo Subianto dan Anies Baswedan. #TempoNasional https://t.co/s7zu9IYcvB",0,,1806,1695,1195,96,,
2031,1807,2021-12-30 12:07:08+00:00,pikiran_rakyat,"Anies Baswedan akan Beri Sanksi Perusahaan yang Tak Terapkan UMP 2022, APINDO: Dasarnya Apa? https://t.co/GdgvMUGHd3",0,,1807,1696,1196,97,,
2032,1808,2021-12-30 17:23:10+00:00,Abahozan1,"@Dennysiregar7 @aniesbaswedan Buzzer tolol lu...apa gak ada yg lain..
Selain Anies Baswedan... bayaran lu berapa jadi buzzer gorong gorong....gak malu anak dan istri lu dikasih duit haram....???",1,,1808,1697,1197,98,,
2033,1809,2021-12-30 08:33:39+00:00,NarasiNewsroom,"Pejabat publik main media sosial itu pencitraan enggak? 

Ini jawaban @ridwankamil @erickthohir, @aniesbaswedan, dan @cakimiNOW yang emang pada rajin banget, nih, main medsos.

Tonton Mata Najwa,”Guyub Akhir Tahun”, di YouTube Najwa Shihab. | Narasi Newsroom 

#NarasiNewsroom https://t.co/H9h6WwRbza",0,,1809,1698,1198,99,,
2034,1810,2018-12-30 12:55:56+00:00,bakti249,"@twitnpoll @puan_maharani @AgusYudhoyono Yg cewek udh makan duit rakyat gak bisa apa2..... Kerja gak, ngomong ngaco, tapi mau tampil mulu...",1,,1810,1699,1199,4,,
2035,1811,2018-12-29 08:43:57+00:00,igoen_gundul,@jokoedy6 Ganyang tuh puan maharani,1,,1811,1700,1200,26,,
2036,1812,2018-12-29 05:55:17+00:00,Service_Tamu,Puan Maharani Langganan Hoax https://t.co/FnsR2NPAoL,1,,1812,1701,1201,36,,
2037,1813,2018-12-29 00:35:53+00:00,iyzunk,"@jokoedy6 Anak gembong pki ada dmn ya???
Ganyang pki...
Tenggelamkan Puan Maharani...",1,,1813,1702,1202,45,,
2038,1814,2018-12-27 03:52:37+00:00,SamadIkbal,@BangMarhaen bismillah ini lah yang dinanti masyrakat semoga bantuan ini berkah dan tidak ada lagi yang mnyebarkan hoax atas kunjungan @puan_maharani dan @jokowi,0,,1814,1703,1203,86,,
2039,1815,2018-12-27 03:43:07+00:00,Msalahudinsalah,"@BangMarhaen yang sakit semoga cepat sembuh , yang maksiat semoga cepat taubat karna selain dunia kelak ada akhirat, maju terus ibu puan maharani, selaliu sehat dan diberkahi",0,,1815,1704,1204,90,,
2040,1816,2018-12-26 16:34:18+00:00,urip_harjito,@kataipooong @Sekar68052697 @Temussel @SuryaLubis77 Cebong mana bisa dipercaya? Sejak tangis puan Maharani dan Mega di BBM rezim SBY.,1,,1816,1705,1205,99,,
2041,1817,2022-12-30 19:56:47+00:00,singkek_picek,"@PDI_Perjuangan @puanmaharani_ri
jadikan saja si heru capres..gak usah bingung cari capres...katanya 2 bulan heru ngalahkan 5 th Anies. Daripada ganjar, udah tukang bokep sekarang tukang embat baznas
https://t.co/yj8G9zJcRD",1,,1817,1706,1206,48,,
2042,1818,2021-12-30 23:32:14+00:00,marzukialie_MA,"@ProfylHenuk @puanmaharani_ri @PDemokrat Profesor ngawur, goblok. Pustaka apanya? Ayo debat soal PT. Jangan hanya bisa gunakan bahasa buzzer, malulah para pendidik di negeri ini, ada profesor yang puja2 individu, hanya karena ingin jabatan. Mentioned, agar yang dipuja tau, manusia kardus, memalukan",1,,1818,1707,1207,1,,
2043,1819,2019-12-30 09:28:25+00:00,satria_wibawa,@FirzaHusain @BuniYani @aniesbaswedan Hatur nuhun https://t.co/bwla8nSuc8,0,,1819,1708,1208,0,,
2044,1820,2019-12-29 07:24:30+00:00,urlonea,"Anies Baswedan was trying harder, he changed the people paradigm that Jakarta is worse city with planted much trees, try to integrate public transportation under the jak lingko program although he was always blamed of the poor condition on the capital.

https://t.co/L0O1JjT90w",0,,1820,1709,1209,1,,
2045,1821,2019-12-30 15:49:51+00:00,Reiza_Patters,Thanks to mas Goodbener @aniesbaswedan hehehe.. ��� https://t.co/OaTX0XPAz3,0,,1821,1710,1210,2,,
2046,1822,2019-12-29 14:55:55+00:00,t3hangat,@syahbanu @mas__piyuuu @DKIJakarta Good respon .@aniesbaswedan emang goodbener..,0,,1822,1711,1211,3,,
2047,1823,2019-12-30 13:46:17+00:00,MSucherman,@SuaraAnies @aniesbaswedan No 2 and 8 mas... �,0,,1823,1712,1212,4,,
2048,1824,2019-12-29 23:52:30+00:00,bidge249,@_ANDRE_OCTA @naromubira1 @France_Ld @RohmatPujipurno @venia_oh @MuqitNurydin @Ate3103 @IndraEMDE @rarieuth @tw52548 @RahmatFarizal3 @NkriPas @RustandiW @Irsyad_aahk @moedjie_w @AntoniusCokro @wisanggeni_084 @Nana_Rosaa_ @Luana0119411577 @LuwitaEmilly878 @AlvinoLulu @RizmaWidiono @ebongBOY @AnakKolong_ @APLpangeran1 @CH_chotimah_id @hariadhi84 @OrlandoSL01 @AnantaRajasa @PartaiSocmed @AtapMiring @ustadtengkuzul @haikal_hassan @aniesbaswedan @KimmiHerre @ALEXA_JASMIN3 @Bea_Sagita @RATULAMPIR @ustad_alhabsyi @ustadzmaaher_ @ustadabdulsomad @felixsiauw @bachtiarnasir @aagym @GNPF_MUI @LaskarIslam_FPI @Laskar_FPI @laskarfpi @InfoFPI @MarkasFPI Enjoy the day...,0,,1824,1713,1213,5,,
2049,1825,2019-12-30 04:53:17+00:00,dhewie_official,@marlina_idha @aniesbaswedan @sandiuno Still love u pak @sandiuno @aniesbaswedan,0,,1825,1714,1214,6,,
2050,1826,2019-12-30 01:06:06+00:00,Benysap73692697,"@marlina_idha @aniesbaswedan @sandiuno Nothing is impossible, Sist..
Just pray to Alloh the All Mighty..",0,,1826,1715,1215,7,,
2051,1827,2019-12-30 07:11:51+00:00,wawanmuktiwan5,@Jktckr78 @ishano80 Pas.......ANIES BASWEDAN FOR PRESIDENT 2024,0,,1827,1716,1216,8,,
2052,1828,2019-12-30 12:33:20+00:00,SuaraAnies,"Survei: Anies Baswedan Gubernur Termasyhur 2019!

Pasca pilpres 2019 selesai, @aniesbaswedan kembali menjadi target serangan #gabener.

https://t.co/HG9UCtX9Cp

Setelah melalui proses seleksi ketat, berikut ini 12 nomine serangan ter-gabener selama 2019... #GabenerAwards https://t.co/OBf4xalce3",1,,1828,1717,1217,9,,
2053,1829,2019-12-30 01:39:08+00:00,hc_poirot,"Gubernur DKI Jakarta Anies Baswedan berada di urutan pertama gubernur yang paling populer sepanjang 2019

""Pemberitaan Anies Baswedan banyak disorot terkait persoalan seputar DKI Jakarta, baik isu polemik maupun program kerja,"" kata Rustika Herlambang

https://t.co/haLpJgUElw",0,,1829,1718,1218,10,,
2054,1830,2019-12-30 03:30:57+00:00,liem_id,"Berita akhir tahun paling menyebalkan bagi peesi &amp; pasukan bacin..���
#MegaSkandalJiwasraya

Survei Membuktikan Anies Baswedan Gubernur Paling Populer Sepanjang 2019
https://t.co/qL3Th2EuUU",0,,1830,1719,1219,11,,
2055,1831,2019-12-30 05:10:12+00:00,detikcom,"Permohonan PK Gubernur DKI Jakarta Anies Baswedan ditolak Mahkamah Agung (MA). Alhasil, Anies harus membayar denda Rp 186 juta kepada Mulyadi. Bagaimana kasusnya? #AniesBaswedan https://t.co/X2zzJ6tlGm",0,,1831,1720,1220,12,,
2056,1832,2019-12-30 14:52:08+00:00,herricahyadi,"Si ibu ini yg menemukan hashtag #muslimdodol ~&gt; @cecempit

Timelimenya berisi:
1) Pujaan-pujian thdp Jokowi
2) Hinaan thdp Anies Baswedan
3) Cercaan thdp FPI
4) Pembelaan thdp Ahok
5) Pengakuan sbg muslim, tp pikiran phobia.

Memang org-org ini defaultnya begitu-begitu aja sih.",0,,1832,1721,1221,13,,
2057,1833,2019-12-30 12:05:00+00:00,KompasTV,"Indonesia Indicator (I2) melansir 10 nama gubernur dan wakil gubernur terpegah dan tervokal di media online selama 2019. Dari 10 gubernur itu, Gubernur DKI Jakarta Anies Baswedan menduduki posisi pertama pada dua kategori tersebut. https://t.co/HvxPOiX7gi",0,,1833,1722,1222,14,,
2058,1834,2019-12-30 19:40:06+00:00,IntelBuahbuahan,@IntelijenF Serang Anies Baswedan https://t.co/njQdrf8IsD,0,,1834,1723,1223,15,,
2059,1835,2019-12-30 12:53:32+00:00,tempometro,Puluhan petugas layanan Transjakarta meminta Anies Baswedan turun tangan memperjelas status mereka yang dipecat. https://t.co/5H35UxF5vS,0,,1835,1724,1224,16,,
2060,1836,2019-12-30 02:51:32+00:00,rancahdotcom,"Hasil Riset: Anies Baswedan Teratas, Ganjar Pranowo di Urutan Keempat https://t.co/x0NleBvzil https://t.co/SOwYvNBcDK",0,,1836,1725,1225,17,,
2061,1837,2019-12-29 22:53:02+00:00,jpnncom,"Hasil riset Indonesia Indicator (I2) menunjukkan, Gubernur Anies Baswedan di posisi teratas untuk dua kategori, Gubernur Jateng Ganjar Pranowo posisi keempat. #hasilriset https://t.co/ALYHF5NWwf",0,,1837,1726,1226,18,,
2062,1838,2019-12-30 09:16:59+00:00,thesamuelchrstn,Nice nice @aniesbaswedan https://t.co/YpaMJhEyYG,0,,1838,1727,1227,19,,
2063,1839,2019-12-30 09:02:37+00:00,spacekoboy,Thank youu! @aniesbaswedan and team! https://t.co/g8QZdbmwrw,0,,1839,1728,1228,20,,
2064,1840,2019-12-30 12:52:31+00:00,01idham,@SuaraAnies @aniesbaswedan Nomor 2️⃣,0,,1840,1729,1229,21,,
2065,1841,2019-12-28 22:43:53+00:00,masgeyamin1,"@UN4Ageing @UNDP All, please help this crying propose. Do not ignore us to die shame fearfully. Please help to forward this to our leader or all who will help. @juliaribatubara 
@aniesbaswedan 
@jokowi 
@Menlu_RI 
@VivianBala 
@UNESCAP 
@CreativeAgeLdn 
@AgeingBetter 
@HelpAge 
@HelpAgeAPRO",0,,1841,1730,1230,22,,
2066,1842,2019-12-30 06:11:33+00:00,SalamNewsChanel,Hasil Survei: Anies Baswedan Gubernur Terpopuler dan Tervokal 2019 https://t.co/7oT2K79c1o https://t.co/ujbgBNkA8s,0,,1842,1731,1231,23,,
2067,1843,2019-12-29 14:54:02+00:00,rancahdotcom,"Pesan Gerindra ke Pengkritik Anies Baswedan: Kritik yang Cerdas, Bukan Sekedar Asal Beda https://t.co/hy9V4ltr8D https://t.co/yfmfHal0Gn",0,,1843,1732,1232,24,,
2068,1844,2019-12-30 09:45:46+00:00,snogthenbite,anies baswedan kabeh -..- https://t.co/AX3q7JAXio,0,,1844,1733,1233,25,,
2069,1845,2019-12-30 05:20:13+00:00,TribunAsiaCom,Pemerhati Serta DPRD DKI Jakarta Angkat Bicara Kepemimpinan Anies Baswedan https://t.co/jygvWHXfZ1 https://t.co/Moolfdam2y,0,,1845,1734,1234,26,,
2070,1846,2019-12-30 01:51:04+00:00,maklumatnews123,"Hasil Riset : Bersama Anies Baswedan, H.Herman Deru Masuk 10 Besar Gubernur Terpopuler Tahun 2019 https://t.co/4uQZcKs5yq https://t.co/Ad4G368oZg",0,,1846,1735,1235,27,,
2071,1847,2019-12-29 23:42:12+00:00,kunenmanai,"� gubernur paling top dan paling banyak dikutip media karena kebobrokannya! 
Survei: Anies Baswedan Gubernur Terpegah dan Tervokal 2019 https://t.co/W9SRRQNf3b",0,,1847,1736,1236,28,,
2072,1848,2019-12-30 09:48:53+00:00,Fauzan71414527,"Sebuah prestasi yg bagus untuk pak Anies Baswedan. Barakallah Pak

#MegaSkandalJiwasraya 
#MegaSkandalJiwasraya https://t.co/IoVoEhNgfQ",0,,1848,1737,1237,29,,
2073,1849,2019-12-30 10:19:28+00:00,cendananews,Anies Baswedan Instruksikan Jajaran Pemprov DKI Wajibkan Pilah Sampah https://t.co/Q1WPdL8Elx https://t.co/sdLs2APjv3,0,,1849,1738,1238,30,,
2074,1850,2019-12-30 10:40:36+00:00,KompasTV,[VIDEO] Survei: Anies Baswedan Gubernur Termasyhur 2019! https://t.co/I0v6Dy8JQm https://t.co/LHV9r1ajFK,0,,1850,1739,1239,31,,
2075,1851,2019-12-30 01:30:29+00:00,amirhamjah92,"Emezing,...
Gue yakin p anies bisa jdi gub paling populer di 2019,
Berkat kedunguan²,ups salah maksudnya kritik² dr pr haternya,
Walaupun kadang suka ga jelas kritikannya �

Survei Membuktikan Anies Baswedan Gubernur Paling Populer Sepanjang 2019 https://t.co/GaFyVrug2Q",1,,1851,1740,1240,32,,
2076,1852,2019-12-29 16:32:32+00:00,harisfirmans,Anies Baswedan harusnya nonton film Imperfect terus balas kritik karya Ernest Prakasa.,0,,1852,1741,1241,33,,
2077,1853,2019-12-29 05:44:52+00:00,p4dr1_chozan,"@psi_id Kawal Uang Rakyat

Mngritik Anies Baswedan soal •lem aibon• ,bgitu nyaring suara klian.
Saat JIWASRAYA digarong oleh tikus"" ,klian mingkem !

Apa mereka* dari kelompok klian sendiri,hingga klian diem berjuta kata ?!
#JiwasrayaSkandalPilpres 
#JiwasrayaSkandalPilpres https://t.co/3s3yTGGGMy",0,,1853,1742,1242,34,,
2078,1854,2019-12-30 02:28:45+00:00,abennesia,"LAWAN ANIES BASWEDAN, RISMA SIAP KE JAKARTA ⁉️ https://t.co/VYdXWE0wJk lewat @YouTube",0,,1854,1743,1243,35,,
