,Unnamed: 0,Unnamed: 0.1,Tweet,label
11229,8900,2901.0,cepat putar cepat ganti rezim,0.0
11230,8901,2902.0,xe x xa my idiot brother ya allah xe x xa ayah beda film lupa buku sukses bikin menye menye xe x xa surat tuhan sih xe x xa habibie amp ainun malu haru orang tua mun xe x x danke,0.0
11231,8902,2903.0,psi partai kagum diktator,1.0
11232,8903,2904.0,tunggu jamin jombn,0.0
11233,8904,2905.0,tekan kuat oposisi tutup detik detik rakyat kejut tokoh nasional partai berangan rezim ubah haluan bar rapi tangga istana nnyarimakan,0.0
11234,8905,2906.0,ustaz ahli cebong tukang tipu cebong goblok ketulungan plonga plongo akibat optimisme ganti presiden plonga plongo dunning kruger effect,1.0
11235,8906,2907.0,rezim bobrok kiai partai demokrasi indonesia juang demo bahan bakar minyak keluar buku merah eh bahan bakar minyak kesan diam diam banyak plonga plongo presiden presiden pakai bilang kayak umar bin khitan nauzubillah,1.0
11236,8907,2908.0,ds generasi anak cucu gagal sokong amp bantu raja bn anak cucu nikmat hidup impi ds r si,0.0
11237,8908,2909.0,spm straight a si plus bm a bi a mm a agama a sejarah a add math a kimia a fisik a pakai pka program kreativitas mahasiswa pku a lk akun a amin,0.0
11238,8909,2910.0,narasi tetangga hidup alami alami harap calon pimpin lihat gubernur jabar narasi kerja hasil harga bandara kertajati klaim orang diam,0.0
11239,8910,2911.0,main twitter mulu goblok,1.0
11240,8911,2912.0,gue malih rupa ah kampret biar follow selimut tai tidur ya xf xf x x,0.0
11241,8912,2913.0,ganyang partai komunis indonesia khianat partai komunis indonesia uniform resource locator,1.0
11242,8913,2914.0,gubernur presiden,0.0
11243,8914,2915.0,kafir lae menteri mahathir bayang kafir asing asing menteri kena demo jilid ya,1.0
11244,8915,2916.0,calon anggota legislatif tengku pas dewan wakil rakyat ri bicara politik perintah,0.0
11245,8916,2917.0,film kafir mudah bagus ya film kafir versi meriam beli,1.0
11246,8917,2918.0,fitnah bubar komisi berantas korupsi bubar komisi berantas korupsi rakyat demo indonesia bubar dewan wakil rakyat makan gaji buta,1.0
11247,8918,2919.0,nete,0.0
11248,8919,2920.0,video ahok hina agama kristen agama konyol ahok pecah belah bangsa,1.0
11249,8920,2921.0,dasar gila,1.0
11250,8921,2922.0,cebong pakai seragam biar tahu eh dungu,1.0
11251,8922,2923.0,encer kayak tai mencret ya,0.0
11252,8923,2924.0,status gue ateis umat agama relevan situasi kondisi identitas beda output pikir,0.0
11253,8924,2925.0,gila efek utang cina badan narkotika nasional sabu masuk indonesia produksi cina uniform resource locator,1.0
11254,8925,2926.0,masuk wahabi orang cerita wahabi nu tong cerita partai komunis indonesia selonong wahabi,0.0
11255,8926,2927.0,manis anjir kuat gue le,0.0
11256,8927,2928.0,iya senang jelek ulama lurus nama nya hina,1.0
11257,8928,2929.0,nih fitnah jokowi partai komunis indonesia jokowi tionghoa jokowi antek asing jokowi citra fitnah hembus alhamdulillah hadap sabar,0.0
11258,8929,2930.0,transformer mobil ubah robot uji nasional bas komputer orang pintar ubah haji bolot,0.0
11259,8930,2931.0,tai gih,0.0
11260,8931,2932.0,scene edan xf xf x x xf xf x x xf xf x x xf xf x x xf xf x x xf xf x x tanggal tanggal keramat,0.0
11261,8932,2933.0,mari rapat baris target nya lengser jokowi isu partai komunis indonesia bela kafir pria non pria,1.0
11262,8933,2934.0,kejam jejak digital politikus narkoba uniform resource locator,1.0
11263,8934,2935.0,perek,0.0
11264,8935,2936.0,partai komunis indonesia minyak rem bah mijn terawang ha,0.0
11265,8936,2937.0,rocky gerung polisi ucap kitab suci fiksi,0.0
11266,8937,2938.0,bangsat ya,1.0
11267,8938,2939.0,bts unggul presiden korea selatan polling baca majalah time,0.0
11268,8939,2940.0,tahun ratus masyarakat adat badui serah hasil panen seba serah bapa gede bupati lebak gubernur banten sebabaduy,0.0
11269,8940,2941.0,rtn warga badui selesai ingat tradisi seba pendopo perintah kabupaten lebak lanjut temu gubernur banten wahidin halim sabtu sebabaduy,0.0
11270,8941,2942.0,kucing surup kucing setan,0.0
11271,8942,2943.0,mmmm bom laku wanita cadar ya wajar masyarakat resah kembali percaya masyarakat biar curiga mudah bikin aksi peluk sih sounds aneh,0.0
11272,8943,2944.0,makan bacot pikir pakai otak hati akal pikir duit keluarga hasil tabung tahun keluarga tipu abu tours goblok tolol pilih,1.0
11273,8944,2945.0,h h h pikir orang bego cetak inflasi negara anak buah kanjeng mas,1.0
11274,8945,2946.0,wkwk sih bego amuk anies ya anies bikin dolar bikin harga bmm listrik sembako pajak bikin hutang ri gunung tenaga kerja asing cina bikin ekonomi lorot anies bikin satu umat islam,1.0
11275,8946,2947.0,rezim anti islam uniform resource locator,1.0
11276,8947,2948.0,nafsu seks buta sange titit bau kencur keju ya,0.0
11277,8948,2949.0,bismillah allahu akbar,0.0
11278,8949,2950.0,warga dusun mambang panas lestari budaya sedekah bumi,0.0
11279,8950,2951.0,perempuan ntt daya ntt maju tumbuh muncul juang pimpin guna orang harga keluarga emi nomleni calon wakil gubernur ntt pilih gubernur,0.0
11280,8951,2952.0,makcik bawang cakap student ambil kos ekonomi nih kos cukai nih nak kabo membe lepas menang paper eco down and nak drop subject kos sedih tengok,0.0
11281,8952,2953.0,tolol jongos nista agama ahok nyalon haha dukung intoleransi sih ahok cari umat muslim,1.0
11282,8953,2954.0,satu tumbang tangan tuhan kuasa tuhan karma salah amp ingkar janji mawas tindak,0.0
11283,8954,2955.0,pilih tenggelam sih sampah laut,0.0
11284,8955,2956.0,swafoto mandi lihat lanjut mak kuli bangun kekar otot kocok kontol muncrat uniform resource locator,0.0
11285,8956,2957.0,percaya susah presiden percaya fatwa nabi palsu,1.0
11286,8957,2958.0,tipikal kaum belah persekusi umat agama zalim mau kuasa buat,1.0
11287,8958,2959.0,lapor mas tuju apa motif sebar hoaks hate speech mari lawan dukung mas lapor milik akun biar kapok sebar fitnah adil tegak hukum budaya law,0.0
11288,8959,2960.0,haha tipu onta arab,1.0
11289,8960,2961.0,susilo bambang yudhoyono gila,1.0
11290,8961,2962.0,sesuai janji woi kibum anjir kunyuk back eak xf xf x xa xf xf x xa xf xf x xa,0.0
11291,8962,2963.0,binaraga ambon kocok kontol sembur pejuh uniform resource locator,0.0
11292,8963,2964.0,dompet bisu lemah kuat suara merch nya gemas kakak,0.0
11293,8964,2965.0,ahok kafir budak anjing nya sampah agama islam sampah masyarakat,1.0
11294,8965,2966.0,kerja orang kentir jabat jaga aman mantan presiden bingung nyata rakyat sengsara,1.0
11295,8966,2967.0,performancenya cacat fals sedikit jujur panggung konsep efek keren banget woooooii,0.0
11296,8967,2968.0,djarot pikir rakyat pribumi bisa babu cina songong jongkok,1.0
11297,8968,2969.0,kawasan ekonomi khusus tingkat investasi,0.0
11298,8969,2970.0,kasar bacot anjing,1.0
11299,8970,2971.0,kasar sih berengsek berisik kerja dalam ilmu biar dungu sih onta busuk posisi bagus ting busuk sampah gurun,1.0
11300,8971,2972.0,mas baca aqidah baca komentar twit gus saudara non muslim komentar kristen nusantara hindu nusantara mas moga memb,0.0
11301,8972,2973.0,sombong cebong,1.0
11302,8973,2974.0,isu pucuk senjata saran pecat tito,1.0
11303,8974,2975.0,komisi berantas korupsi butuh dewan wakil rakyat bubar uniform resource locator,1.0
11304,8975,2976.0,bicara ya gelar nista agama laku frame jokowi bebas halal catet,1.0
11305,8976,2977.0,edan euy jinyoung nyanyi micnya balik haha maaf gue tertawa,0.0
11306,8977,2978.0,bawang putih komunis makan,0.0
11307,8978,2979.0,bina lembaga masyarakat pasuruan ancam hilang hak pilih,0.0
11308,8979,2980.0,susah ya club dukung mental lapor polisi pecun amp,0.0
11309,8980,2981.0,baju habibie prabowo presiden dalang rusuh banget dalang rusuh sara,1.0
11310,8981,2982.0,viral kocok kontol om security emut unduh streaming video kualitas high definition biar puas link,0.0
11311,8982,2983.0,sih calon presiden warga negara ri hak pilih amp pilih presiden andil nyalon xf xf x x xf xf x x,0.0
11312,8983,2984.0,banyak cocot,1.0
11313,8984,2985.0,kecoa cuma mlongo nya suka got tai xf xf x xc xf xf x xc xf xf x xc kecoa senang makan tai septi tank xf xf x x xf xf x x xf xf x x xf xf x x,0.0
11314,8985,2986.0,henry tampil konser amal masyarakat cina,0.0
11315,8986,2987.0,bajing line,0.0
11316,8987,2988.0,stadion saksi bisu pagelaran sepak bola indonesia stadion milik masjid ibadah umat islam,0.0
11317,8988,2989.0,fnxqi fenomena nation branding korea selatan citra girl band budaya konsumerisme abg tengah mikro ali,0.0
11318,8989,2990.0,mata gue sipit minus gue senyum,0.0
11319,8990,2991.0,screenshoot fitnah,0.0
11320,8991,2992.0,pintar tugas utama perintah coba ajar tugas utama dewan wakil rakyat,0.0
11321,8992,2993.0,penting zakir tulis z,0.0
11322,8993,2994.0,susilo bambang yudhoyono sayang rakyat gabung bang kubu prabowo cape rezim,1.0
11323,8994,2995.0,musibah berkah daerah khusus ibukota pimpin kocak kuadrat ky reak pribumi anti asing ujung asing asing puja diam kaveling surga dukung e,1.0
11324,8995,2996.0,nada asing koplo bela sih nista agama durjana suruh orang aji,1.0
11325,8996,2997.0,foto loba tari sekolah dasar lks lomba terampil siswa sekolah tengah juru janji adat gorontalo gadis anjak remaja ccu cross cultural understanding universitas k,0.0
11326,8997,2998.0,saing copy paste budaya budaya,0.0
11327,8998,0.0,kristen lesbi ya,1.0
11328,8999,1.0,cocot cangkemu cuk,1.0
11329,9000,2.0,gue katolik asa negeri katolik kristen buddha hindu islam rata haha,0.0
11330,9001,3.0,mukidinya sih kafir,1.0
11331,9002,4.0,indonesia dibully orang salah binatang nomor biar liar mata najwa debat jakarta an uniform resource locator,1.0
11332,9003,5.0,pilih kepala daerah bandung nurul arifin janji insentif marbut guru didik anak usia bandung cantik bandung harmonis bandung pilih nuruli calon wali kota bandung calon wali kota bandung,0.0
11333,9004,6.0,blokir jokowi harap lengser jokowi,1.0
11334,9005,7.0,haha gue jijik gue sindir isi direct message mantan gue haha alhamdulillah pacar inrl amp bahagia fana xf xf x xc,0.0
11335,9006,8.0,istirahat news mohon perintah kait tega hukum indonesia bebas amp pulih nama warga negara indonesia vonis penjara nista agama dosen kitab suci fik,0.0
11336,9007,9.0,banget jabat negara menteri wiranto gp hancur abu janda masak presiden simbol negara hina diam,1.0
11337,9008,10.0,anjing ribu uniform resource locator,1.0
11338,9009,11.0,suka payudara dasar ajar tampar pamer puji berengsek,1.0
11339,9010,12.0,nama kayak asing,0.0
11340,9011,13.0,teman maju calon legislatif dewan wakil rakyat ri daerah pilih kota bekas depok psi ayo sus semangat juang nasib rakyat sejahtera adil didik rata negara humanis toleran bineka,0.0
11341,9012,14.0,wkwk anjing uniform resource locator,0.0
11342,9013,15.0,orang jadi agama sumber marah tampil agama sumber kasih bina damai sila baca buku gratis agama bawa damai,0.0
11343,9014,16.0,on the way manusia homo,1.0
11344,9015,17.0,hem kristen katolik kristen protestan bumi nusantara mas ibadah kitab lagu gaya jawa batak flores toraja ds,0.0
11345,9016,18.0,bantu citra,1.0
11346,9017,19.0,dasar kecoa goblok ambil uang simpan bank kelola bank izin tabung bilang maling,1.0
11347,9018,20.0,senang koar kayak biar rakyat tau cocot setan bingung hadap ttapjokowi,1.0
11348,9019,21.0,naila jarang interaksi eh kamu ultra violet sih mata sipit sih wkwk,0.0
11349,9020,22.0,sukses pilih kepala daerah hoaks galeri dinas komunikasi informatika kota metro kota metro news ayo dam ram,0.0
11350,9021,23.0,pura pura bisu tika udjo on bahana fm,0.0
11351,9022,24.0,dasar tau fiksi unduh buku gampang dasar perek harga ratus xf xf x x xf xf x x xf xf x x,1.0
11352,9023,25.0,sih goblok suruh kupas kulit kacang hijau ber baskom baskom tolol banget tai gampang anjing kerja banget hidup monyet gue,1.0
11353,9024,26.0,enak nya habis ngentot main pejuhnya uniform resource locator,0.0
11354,9025,27.0,obrol ayo cantik cina wkwk,0.0
11355,9026,28.0,kayak tau ya kak ya kak asing,0.0
11356,9027,29.0,anjir wkwk nete banget nih,0.0
11357,9028,30.0,ustaz lurus orang salah orang salah demo tau kualitas ustaz bagus ustaz tan partai komunis indonesia mobil mewah,0.0
11358,9029,31.0,allahu akbar ketua front bela islam lapor adek armando badan reserse kriminal,0.0
11359,9030,32.0,apa ah alah gembel banget screenshot,0.0
11360,9031,33.0,pas audisi rambut hitam sipit tar lincah banget kayak ulet bulu ngel ngel dah xf xf x xad xf xf x xad xf xf x xad,0.0
11361,9032,34.0,kakak sekolah dasar racist in batak kristen pas jawa ampun panggil gue pakai nama adat adat agama jarang kayak sih saran si,0.0
11362,9033,35.0,bajak agama intoleran reaktif biasa agama badik tusuk lawan duniawi dadak toleran yakin hina kawan duniawi ya agama kejar tuju,1.0
11363,9034,36.0,kacrut rank main cerdas gebuk doang,1.0
11364,9035,37.0,alhamdulillah,0.0
11365,9036,38.0,semangat ngewe malas gue,0.0
11366,9037,39.0,masuk kristen diskualifikasi tenang baptis gratis bayar susu,0.0
11367,9038,40.0,bisu diam ribu bahasa ndanhatikecilkubicara,0.0
11368,9039,41.0,wonu oppa mata sipit banget,0.0
11369,9040,42.0,polisi perintah simpan bom ujung ras tanggung akibat,1.0
11370,9041,43.0,biasa anggap cewek kayak barang bos cewek hati asa situ cari bahan ngewe mending cari pecun ngewe bayar deh cewek rusak lobi bisa ngewe anjir sampah,0.0
11371,9042,44.0,konbatnya gue pegang xf xf x xc wkwk geblek,0.0
11372,9043,45.0,jurnalis dengar islam nusantara iseng bilang hindu nusantara kristen nusantara buddha nusantara islam agama agama embel,0.0
11373,9044,46.0,malu tertawa dasar idiot,1.0
11374,9045,47.0,sih burung indonesia bubar sih kerbau indonesia kuat monyet nasib negeri monyet nwkkkkwkk serius banget ah rieuttt,0.0
11375,9046,48.0,pegawai bank danamon asyik emut kontol pacar video lengkap uniform resource locator bokep baru xe x xa,0.0
11376,9047,49.0,ya,0.0
11377,9048,50.0,internasional sih nan kayak tenaga kerja indonesia naga naga sih xf xf xa xa,0.0
11378,9049,51.0,biadab ahok cina kafir rakyat asong gusur aniaya surat pemberitahuan tahun teroris ahok kafir biadab,1.0
11379,9050,52.0,buku jokowi undercover susilo bambang yudhoyono dukung jokowi pilih presiden rahasia kotor korupsi pegang cukong cina,1.0
11380,9051,53.0,masjid pasang spanduk ganti presiden marah masjid pakai ceramah politik tanoe non muslim dukung,1.0
11381,9052,54.0,reklamasi jakarta atur revisi atur presiden jakarta bogor depok tangerang bekas puncak cianjur,0.0
11382,9053,55.0,tenang alah kontol,0.0
11383,9054,56.0,presiden cengeng kecoak cebong erti,1.0
11384,9055,57.0,nista agama santri hormat kasih ahok otak reparasi pilih kepala daerah nama santri kail jual belikan,1.0
11385,9056,58.0,gendut sih nder ya pikir omong orang mulu mending pelan pelan rawat gendut rawat maaah percaya percaya iya,0.0
11386,9057,59.0,kalah soeharto prabowo lawan opini karena libat konspirasi global as cina sekutu dukung rencana csis elite katolik radikal konglomerat tionghoa jatuh soeharto,1.0
11387,9058,60.0,pimpin masjid pimpin ajak jalan syariat islam sungguh sungguh jatuh pimpin non muslim,1.0
11388,9059,61.0,ih najis belepotan,0.0
11389,9060,62.0,wajib dengar,0.0
11390,9061,63.0,hussss admin takut demo bersilit silit alumni togel xf xf x x,0.0
11391,9062,64.0,ya gue sipit,0.0
11392,9063,65.0,anjir setan,1.0
11393,9064,66.0,cowok kurus kontol lumayan xf xf x xa uniform resource locator,0.0
11394,9065,67.0,eh toilet pipis onta melipir indonesia lo gerombol mabuk budaya arab nya kayak xf xf x x,1.0
11395,9066,68.0,situ bego,1.0
11396,9067,69.0,ninja kali nih tukang roti keliling cepat banget hilang x gue rumah kejar sarap,0.0
11397,9068,70.0,siloam cina usir andai ku mati anak anak ku paham filosofi hidup harga kaki jajah,1.0
11398,9069,71.0,antek antek prabowo xf xf x x xf xf x x,1.0
11399,9070,72.0,jujur percaya allah subhanahu wa taala perintah penggal kafir tuhan lukman,1.0
11400,9071,73.0,for presiden jongos antek asing uras bumi pertiwi siap ganti presiden,1.0
11401,9072,74.0,jancuk gue tabok anak,1.0
11402,9073,75.0,tidur ranah najis nyata,0.0
11403,9074,76.0,orang orang kafir dusta ayat ayat azab hina qs al hajj,0.0
11404,9075,77.0,ngentot yuk,0.0
11405,9076,78.0,aku mata kecil pakai kacamata bangun tidur sipit xf xf x x,0.0
11406,9077,79.0,utang triliun kampret hidup melarat makan cebong happy hidup akting sengsara,1.0
11407,9078,80.0,mercun xc xb bunyi kuat hai xc xb adek bunyi bom,0.0
11408,9079,81.0,tipu aduh,0.0
11409,9080,82.0,cebong dungu korban php xf xf x x xf xf x x xf xf x x,1.0
11410,9081,83.0,jaman harto anak prestasi perhati jaman rezim lebay panggil istana rezim aneh ngantipresiden,1.0
11411,9082,84.0,cebong erti,1.0
11412,9083,85.0,pagi ky kontol,0.0
11413,9084,86.0,iya anjir tau wkwk iya gue suka,0.0
11414,9085,87.0,ayo ajak mas goen alih sembah allah subhanahu wa taala benci kafir bakar kemenyan,1.0
11415,9086,88.0,cari huruf hijaiyah dal anak islam jamal laeli assalamualaikum adik adik mari lihat,0.0
11416,9087,89.0,cc periode rakyat putus hubung kerja impojutaan tenaga kerja asing cina mending pergi negara satu republik indonesia negeri butuh penghianat korban rakyat penting golong nprabowopresident uniform resource locator,1.0
11417,9088,90.0,iya junjung bantai orang tim tim peristiwa santa crush culik aktivis sadar junjung jahat internasional,1.0
11418,9089,91.0,imut titit nya hidung,0.0
11419,9090,92.0,bom takjil,0.0
11420,9091,93.0,komisi berantas korupsi panggil deret mantan anggota dewan wakil rakyat kait e kartu tanda duduk,0.0
11421,9092,94.0,sipit sipit xcd xa xc xb xca x xcc xaf xcd xa xc xb xc xa xe x xf xe x x xe x x xe x xb xe x x xe x x xc xa xe x x,0.0
11422,9093,95.0,maklum nama kampret serba balik hidup balik gelantung wajar pikir balik kepala bau pesing kencing balik basah kepala pesing,1.0
11423,9094,96.0,papar kepala polisi resor bikin kepala polisi daerah pulau riau pilih kepala daerah tanjung pinang aman netral,0.0
11424,9095,97.0,balik insiden helikopter jatuh pt indonesia morowali industrial park kerja warga negara cina,0.0
11425,9096,98.0,bunyi klik tikus suara keti keyboard musik jam non stop mata perih bokong panas lengan ngilu njenuh,0.0
11426,9097,99.0,gede x cl top x bom seungri x raline gary x jihyo mustahil,0.0
11427,9098,100.0,bantu wkwk putri rima daniel sibuk urus organisasi siswa intrasekolah join kayak sibuk makelar urus anak tuyul alias gila oj sok tau banget,0.0
11428,9099,101.0,selamat pagi politisasi puisi timpa calon gubernur jawa ganjar pranowo informasi hoaks arus utama informasi terima masyarakat pilih kepala daerah ganjar yasin,0.0
11429,9100,102.0,hubung munafik kitab hina lapor polisi waspada cebong kafir aku aku islam,1.0
11430,9101,103.0,cerita cowok tinggal cina cerita pesan xe x xa,0.0
11431,9102,104.0,alah bullshit tai kotok,1.0
11432,9103,105.0,ahok versi pakpahan terima kasih ciduk bajing uniform resource locator,0.0
11433,9104,106.0,cium jokowi tajam cari uang ups salah utang uang salut uniform resource locator,1.0
11434,9105,107.0,ngeri bangsa sih partai komunis indonesia biadab bangkit tolak bubar,1.0
11435,9106,108.0,sabtu pagi masyarakat adat badui lanjut jalan kantor gubernur banten kawasan pusat perintah provinsi banten kpb curug kota serang sebabaduy direct message,0.0
11436,9107,109.0,bubar panitia khusus komisi berantas korupsi polling rakyat parlemen biar tentu bubar panitia khusus komisi berantas korupsi uniform resource locator,1.0
11437,9108,110.0,terima kasih ya allah engkau tunjuk besar engkau buka mata hati buta cinta terima kasih tuhan engkau tolong,0.0
11438,9109,111.0,iya lihat gedek banget anjir bapak,0.0
11439,9110,112.0,baris gus sholatu bagus pulau madura rapat menang pasang calon gubernur khofifah indar parawansa emil elistianto dardak bagus khofifah emil jawa timur,0.0
11440,9111,113.0,sarap cucu gudang,0.0
11441,9112,114.0,rezim sipil keri lihat pimpin rezim sok rakyat sungguh anti rakyat umat islam,1.0
11442,9113,115.0,orang biasa jilat ludah bik malu hormat susilo bambang yudhoyono buzzer tolol,1.0
11443,9114,116.0,topik bicara cebong bani hoaks loncat xc xb ya prestasi babi ahok tanah abang ta kasih contoh ta xc xb buruk,1.0
11444,9115,117.0,karir cemerlang tentara nasional indonesia perangkap rejim penuh dusta selamat lahir,0.0
11445,9116,118.0,lost respect sekian kali agency bangga artis bangga laku tai kucing kasih nyawa sih kea lo tabok duit lee soo man tabok lamborgini gede tabok material,1.0
11446,9117,119.0,i tulis ucap kad raya cina ellooo,1.0
11447,9118,120.0,ragam seni budaya batak toba,0.0
11448,9119,121.0,serap dana desa prioritas bangun infrastruktur turut serap dana desa prioritas cepat ekonomi desa jokowiperiode,0.0
11449,9120,122.0,i penat edit cacat weh haha,0.0
11450,9121,123.0,dungu dunia,1.0
11451,9122,124.0,buka twitter informasi dengar dengar benda curiga duga bom temu barel oi stay save kang warung tegal enak kang cilung anak indekos amp warga barel,0.0
11452,9123,125.0,tau kenal bawa ajar deh ajar baik,0.0
11453,9124,126.0,mama orang sombong teman setan salah gue gue teman orang sombong kayak,1.0
11454,9125,127.0,banyak kencing onta makhluk emosi mulu gue lihat dasar sumbu pendek sih tidur balik,1.0
11455,9126,128.0,indonesia mundur presiden nya ya mas mas fitnah pakde jokowi uniform resource locator,1.0
11456,9127,129.0,sih lmao anak anak anak anak ya tengil banget tau main plas polos pusing ih jempol congor,0.0
11457,9128,130.0,antek kaki tangan komunis hati perut uniform resource locator,1.0
11458,9129,131.0,tempeng bocah ancam presiden lihat reaksi kacung nya,1.0
11459,9130,132.0,dengar hindu bal kristen jawa ya wkwk,0.0
11460,9131,133.0,jelek budek,1.0
11461,9132,134.0,kampung,1.0
11462,9133,135.0,bohong rakyat harga mahal bayar hadap korupsi solo daerah khusus ibukota layak presiden ri ganti presiden,1.0
11463,9134,136.0,makan bareng orang yahudi ya sih mana singgah makan bawa alat makan tau orang yahudi,0.0
11464,9135,137.0,teman makan teman janji sontek uji pas gilir uji pura budek reuni,0.0
11465,9136,138.0,dengar anak bas bicara tuhan tuhan orang islam tuhan orang kristen tuhan orang buddha tuhan orang hindu tuhan orang kejawen tuhan orang nit sensor suka hukum beda cerdas anak pikir,0.0
11466,9137,139.0,saksi panas debat publik tujuh pasang calon bupati wakil bupati pilih kepala daerah aceh selatan pandu indonesia barat live eksklusif inews pilkadaacehselatan,0.0
11467,9138,140.0,jalan jalan siang rumah ranah indah diam culun bakar,0.0
11468,9139,141.0,jokowi harap bandara kertajati dongkrak ekonomi jawa barat,0.0
11469,9140,142.0,xc xdah percaya anti asing,0.0
11470,9141,143.0,drama banget onta,1.0
11471,9142,144.0,sinting baca mana,0.0
11472,9143,145.0,ganti prabowo kelas duta,1.0
11473,9144,146.0,lidah buaya lidah mertua gelombang cinta nya tanam hias sarana curhat favorit botanist terubus mania,0.0
11474,9145,147.0,bilang citra uniform resource locator,1.0
11475,9146,148.0,tulis gue paham gue otak gue otak otak autis kayak bikin thread goblok sel kulit mati,1.0
11476,9147,149.0,nih bicara orang ingus bicara nya ngawur nya gue blok banci uniform resource locator,1.0
11477,9148,150.0,allah subhanahu wa taala tolong bang fahri henti salat guna,1.0
11478,9149,151.0,taruna am perek,0.0
11479,9150,152.0,gambar masakan tayahla partai komunis indonesia filter doo asam pedas adil negeri curry xf xf x x nasib baca caption xf xf x xa,0.0
11480,9151,153.0,astaga kejam tuduh haha mulia jebak avalon menang arturia curiga hiks hiks,0.0
11481,9152,154.0,bicara komentar gampang bahasa sok pintar nilai anis gubernur isu sara susah menang orang bijak meng olok olok,1.0
11482,9153,155.0,jaya korupsi bubar wujud uniform resource locator,1.0
11483,9154,156.0,barang kenal sibuk baik peduli cacat aib orang habib luthfi bin yahya,0.0
11484,9155,157.0,pamer grup chat anak cina,0.0
11485,9156,158.0,langsung tampak allah subhanahu wata ala kontan om allah subhanahu wata ala larang putus asa bangsa kafir paham,0.0
11486,9157,159.0,laki laki hebat ganti presiden,1.0
11487,9158,160.0,takbir wan lempar bom allah barbar mayat ayat alquran timur bikin muslim radikal tolol otak,1.0
11488,9159,161.0,terkadang jatuh cinta bisu bicara carik puisi sembunyi makna kenang,0.0
11489,9160,162.0,sebentar teh npagi sadar bilang sayap kiri israel pro damai palestina banding sayap kanan kanan agamais kiri komunis xf,0.0
11490,9161,163.0,mudah keluarga sih gerung kena bom,1.0
11491,9162,164.0,bangkai yen cabul,1.0
11492,9163,165.0,susilo bambang yudhoyono berani tutup alexis jokowi berani tutup alexis gubernur indonesia turun tangan pilih prabowo mantap,0.0
11493,9164,166.0,aduh ipey maaf salah pey kasih perek,0.0
11494,9165,167.0,status jomlo nya gilir cowok komen status nya sok cuek cewek bajing dahak biawak kadal air,1.0
11495,9166,168.0,otak geser sarap geser iya bahaya sih kerja benar elang lihat em asep pala cewek coba cantol syukur,0.0
11496,9167,169.0,teriak takut rakyat sebut presiden periode lawan prabowo pasti agen ganda bayar promosi tokoh rakyat bingung pecah suara,0.0
11497,9168,170.0,ih silit kampung payah,0.0
11498,9169,171.0,bilang harga minyak dunia direktur utama pertamina mundur uniform resource locator,1.0
11499,9170,172.0,salam jokowi kayak ferdinan antek susilo bambang yudhoyono ya,0.0
11500,9171,173.0,ambisi admin judul ih,0.0
11501,9172,174.0,baik rebut daulat asing asing proxy moga tokoh amp dukung penting ego arah pecah belah suara poros klaim layak sungguh untung incorporate,0.0
11502,9173,175.0,muslim indonesia maju henti sembah allah subhanahu wa taala oceh jatuh takut hati orang kafir,1.0
11503,9174,176.0,asli tertawa perut pipis paham maksud definisi rocky gerung orang sok sok an lapor cerita sih bikin gebrak bilang bela agama,1.0
11504,9175,177.0,orang main bola hubung agama hem,0.0
11505,9176,178.0,aduh bencong serang cong balik rumpi deh lonte laki laki dapur cong banci paruh kalah anak duda designer ln xf xf x x xf xf xa xaa xf xf x xb x,1.0
11506,9177,179.0,panas edan,0.0
11507,9178,180.0,satu gereja katolik sifat dinamis selaras beda ikut situasi kondisi kembang zaman salah manifestasi dispensasi kawin campur pasang katolik non katolik,0.0
11508,9179,181.0,percaya muhammad nabi tulis argumentasi ragu,1.0
11509,9180,182.0,ambil bilang nasionalisasi aset antek asing ambil pakai nama pribadi keluarga patut curiga uang twit sadar betapa pintar perintah,0.0
11510,9181,183.0,peduli reply ku sambung ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden ganti presiden,1.0
11511,9182,184.0,kangkang lebar lebar main memek kaca lemari,0.0
11512,9183,185.0,indonesia alhamdulillah ya allah selamat anak thailand thai selamat manusia kafir tuhan kontol,1.0
11513,9184,186.0,situ sarap anjir,1.0
11514,9185,187.0,bro kitab suci fiksi agama wahyu nyata surat pemberitahuan tahun mutlak harfiah filosofis langgar yakin umat agama konstitusi norma agama nista agama kotor ateis mati,1.0
11515,9186,188.0,dengar ibnul mubarak dia mohon ya allah tunjuk islam sih yahudi itu izin allah masuk islam,0.0
11516,9187,189.0,manusia tolol takut ahok kasihan banget hidup idiot and bodoh,1.0
11517,9188,190.0,bodoh question ngentot puasa goblok,1.0
11518,9189,191.0,baca artikel internet lembar nya beda tanda butuh orang negeri ya pakai ya negara tetangga,0.0
11519,9190,192.0,etnic ai paksa tinggal budaya ai etnic han konyol orang suku paksa pindah suku tragis warga ai korban jual organ tubuh eksekusi cap,0.0
11520,9191,193.0,tau dosen ilmu budaya sepuh ketemu penasaran mb,0.0
11521,9192,194.0,rakyat tolak keras indonesia pimpin komplot mafia amp bajing uniform resource locator,1.0
11522,9193,195.0,isu nongol bentar isu partai komunis indonesia xf xf x x xf xf x x xf xf x x xf xf x x,0.0
11523,9194,196.0,era susilo bambang yudhoyono bangun papua hambalang bangun usaha listrik negara mangkrak,1.0
