,Unnamed: 0,Tweet,label
9724,726,kuliner arab akulturasi budaya arab indonesia ratus,0
9725,727,jihad melulu perang terorisme bom bunuh jihad jihad lawan hawa nafsu,0
9726,728,rama banget mentwit balas kampang,1
9727,729,anjir kerja sedih kuliah,0
9728,730,bau monyet,0
9729,731,ekonomi roket orang miskin kurang sembako,0
9730,732,idiot ya azab allah,0
9731,733,henti komisi berantas korupsi bubar dewan wakil rakyat rakus guna rakyat,1
9732,734,jawa timur anti hoaks pilih kepala daerah damai deklarasi anti hoaks guru banting st yusup,0
9733,735,baca surat yasin x baca al fatihah jauh among kutuk bismillah,0
9734,736,wkwk enggak muka ganteng taplak meja xf xf xa xa,0
9735,737,biar cepat mati cucu sontoloyo,1
9736,738,heran gue orang hijrah pakai jilbab nyinyir cocok aura cantik mon maaf pakai jilbab kontes cantik pakai bicara aura hhhh cebong erti,1
9737,739,john mayer suka sarap sarap gemas xf xf x x xf xf x xd,0
9738,740,sindir bangsat,1
9739,741,nama rizieq shihab status sangka konten pornografi duga dukung anies sandi,1
9740,742,deklarasi pilih kepala daerah aman anti hoaks perangkat desa balongtani jabon,0
9741,743,foto asma dewi polisi transfer juta grup saracen ya main busuk anies sandi kepala polisi republik indonesia,1
9742,744,orang lanjur kerja agama sing koyok bu neno muncul sih bela tipu kuduuu ikhlas sabar pasrahhh sing tipu muslim bego pelihara cpd,1
9743,745,ajar negara tetangga vietnam bukti korupsi hukum mati pikir tikus rakus nya indonesia susilo bambang yudhoyono berani tumpas,1
9744,746,iya cita gadun kak ben sompret xf xf x x nya minimal bawa alat v l rank,1
9745,747,raisa deh freepojatuh tangan asing jiah,1
9746,748,ahok pilih pimpin dasar agama langgar konstitusi babi bungkus congor pecah belah umat agama,1
9747,749,tahun ratus masyarakat adat badui serah hasil panen seba serah bapa gede bupati lebak gubernur banten sebabaduy,0
9748,750,even tengok pon still senyum re sok cute xf xf x xd,0
9749,751,urus partai penjara dewan wakil rakyat mbak ganti ya p,0
9750,752,pintar ya otak onta gue xf xf x x,1
9751,753,haha cinta buta sayang xf xf x xab xf xf x xa,0
9752,754,inti buka kolom komentar isi manusia seng isok ngempet hati,1
9753,755,famili islamic famili kafir laknat bodoh laaa hidup tipu kasihan mak didik adab adab agung besar perangai xguna tipu bohong matilanak,1
9754,756,ciri ciri kaum bahlul sumbu pendek alias jahiliah bodoh alias goblok bin sister orang nya ekstremis anarkis model,1
9755,757,ih asli teman gue asing xf xf x xa,0
9756,758,syukur banget sih dua debut bareng npc debut bareng anak yuehua cina next terima kasih nih genting justin dua suka idol produser budak cinta koh,0
9757,759,ya atur instagram story orang orang bawel cebong xf xf x x xf xf x x xf xf x x,1
9758,760,rezim sekretariat jenderal para komunis vietnam gelar karpet merah istana,1
9759,761,eh banci teriak kafir kafir suka coli muncrat mana teriak mulu berisik cong dasar mulut banci yahhhh,1
9760,762,salah kaum cebong situ kaum cebong,1
9761,763,bikin hoaks bani kampret,1
9762,764,takut bicara calon presiden ri putar menang pilih presiden milik program bangun baik pilih presiden,0
9763,765,orang autis mampu orang normal bot,0
9764,766,jokowi kenal kawasan kolam kodok uniform resource locator,1
9765,767,ceramah ustad tai onta,1
9766,768,hore cowok ganteng azar xf xf x x xf xf x x berondong lokal kontol lokal kontol kontol berondong prank uniform resource locator,0
9767,769,tai wkwk sesal,0
9768,770,asing,0
9769,771,terima kasih ustaz suara radikal radikal pikir rejim mesjid radikal kampus radikal dosen radikal pijak adab memang hancur indonesia,0
9770,772,mark pilih si reena mata picek belah,1
9771,773,bentar ya xc xb sipit ya rambut cepak gundul wajah oval wajah blur ingat,0
9772,774,demo teroris botak myanmar arah nya turun jokowi,1
9773,775,cacat,1
9774,776,kirim foto kontol nih sange chat sex,0
9775,777,kirim kontol foto memek km,0
9776,778,perintah jokowi diktaktor otoriter bukti pakai tangan komisi berantas korupsi kriminalisasi lawan lawan politik,1
9777,779,pilih kepala daerah daerah khusus ibukota jawa,0
9778,780,ayat ayat dingajikan rampas halal rang bunuh penggal kafir cocok penis rusak bangsa,1
9779,781,takut gendut iya co lirik ya cowok pasang goda cewek ya beda artis artis pasang artis pasang ya beda gaya,0
9780,782,cebong cari simpatisan popularitas,1
9781,783,pilih kepala daerah indonesia kampanye adab caci maki fitnah viralkan viral,0
9782,784,baca muhammad catut nama tuhan buat setan fahri,1
9783,785,pikir saring sari wangi teh kantong bundar kayak ampas teh bisa sisa gatal tenggorok bikin adem tenggorok,1
9784,786,gb raib curi sedia kampret,1
9785,787,percaya setan kutuk jahat tugas salah buat salah,0
9786,788,mas tra lihat bule papua ya prosedur patuh taat hai sa lihat asing j,0
9787,789,galau iya nih habis putus pacar gue putus hebat rahasia pacar putus anjing,0
9788,790,antek antek umak nya biar begitu teh,0
9789,791,bibir bilang negara jual asing ambil wudhu dik gila,0
9790,792,muhammad fahmi friend list orang goblok amp fanatik buta barakat ya saudara temu orang kayak auto removed xf xf x x,1
9791,793,skip ya bikin mata gue sipit,0
9792,794,jam gin banci mangkal tau,0
9793,795,edan main pengaruh lord atep main lendot xf xf x x,0
9794,796,indonesia terjemah cina,1
9795,797,cari tuyul unn kakak perempuan,0
9796,798,potong onta puluh,0
9797,799,edan sih markli ku senyum handphone,0
9798,800,tetangga kiri rumah tinggal malam bakti teras rumah pakai pasang tenda pasang tenda haji musala xe x xcribet xe x xd tetangga belah kanan eh kristen xf xf x x xf xf x x xf,0
9799,801,golong muda zaman rejim mahathir,0
9800,802,modal cocot doang mas,0
9801,803,prabowo paksa dukung dukung fanatik kira opsi presiden prabowo doang kali,1
9802,804,rlt saran tugas dosen toleransi agama pilih kepala daerah kitab suci bantu guys,0
9803,805,emot kunyuk uniform resource locator,0
9804,806,ejek anjing ya uniform resource locator,1
9805,807,saksi bisu jadi abu,0
9806,808,baca sarap kali,0
9807,809,keti ganteng banci jago,0
9808,810,kakya slow udik nya kelak tunggu hau haha,0
9809,811,uniform resource locator lt pacar lesbi bokep remaja porno xxx,0
9810,812,bangun kabinet tingkat daya beli lengser,1
9811,813,keren wakil gubernur pro difabel colek,0
9812,814,baca deh qs al almaidah al qur an kitab suci kitab suci allah turun al qur an kiblat kitab suci logika rg nista agama islam,1
9813,815,alhamdulillah semenjak jokowi presiden jalan tol bangun contoh jalan tol trans kalimantan jalan tol sulawesi jalan tol daerah pintu gerbang sengaja hasil karya jokowi,0
9814,816,tengkar nih apa gue multi fandom benci fan bangga bangga idola wkwk gue benci carat notabene pamer eh seventeen bla bla bla tai kucing north sumatera offshore senyap ya,1
9815,817,ketua maju calon presiden republik indonesia pilih presiden,0
9816,818,islam nusantara kristen katolik nusantara kristen protestan nusantara hindu nusantara buddha nusantara agama indonesia nusantara nya negara satu republik indonesia banget,0
9817,819,i confused gila instruktur tibe bual in cina to me step mne nya phm uh cing cong ling long ding,0
9818,820,protestan amerika katolik roma tahu,0
9819,821,suka agama politik salah suka makan babi minum minum keras pilih pimpin nasrani yahudi pimpin sp bukti zina nya tinggal zina bukti,0
9820,822,miris cowok tiga anjing anjing anjing anjing anjing cowok sanggup ya mulut rumpi diam kayak congor bebek film nya habis anjiiirr kesal ubun ubun tahan hati enak ikut emosi apa,1
9821,823,amit amit dower burik keriput diposting anjing ogah jijik,1
9822,824,,0
9823,825,cacat banget edit xf xf x xad terima kasih ya huhu xf xf x xad xf xf x xad xf xf x x xf xf x x xf xf x xa xf xf x xa,0
9824,826,tiada rotan akar tiada ganti presiden ganti calon presiden,0
9825,827,bom djia,0
9826,828,haha antek asing pikir kayak pisah indonesia antek keruk bumi iya anggap jongos dasar mental jilat,1
9827,829,status dukung gera mati lilin ahok gubernur akun facebook hack uniform resource locator,1
9828,830,satu antek orde muncul muka pedih korupsi jemaah surat pemberitahuan tahun jaman soeharto susilo bambang yudhoyono,1
9829,831,alis angkat samar asing bahasa ok balas ganti bahasa inggris kata bahasa universal,0
9830,832,cina pasrah becek suka teriak suka ngewe squirt,1
9831,833,regim diet ala ala komunis,0
9832,834,percaya islam presiden fiksi,1
9833,835,banteng ngeri sarang komunis,1
9834,836,sembako sertifikat ambil alih joko kasih kerja lempar gubernur,0
9835,837,kena bacot,0
9836,838,usir cina negara satu republik indonesia warga negara indonesia turun cina skrining,1
9837,839,banyak syukur syukur kasih cacat insecure hasil minder lihat cantik kesal xf xf x x xf xf x x xf xf x x,0
9838,840,tua jiwa miskin miskin kalimat luka asa alim tar puisi bisik iblis laknatullah lekat jiwa jiwa tk fungsi hati sentuh siap terima azab allah subhanahu wa taala,0
9839,841,kristen nusantara kristen provinsi huria kristen batak protestan gereja batak karo protestan gereja kristen protestan simalungun contoh sumatra utara gereja kristen jawa gereja kristen protestan jawa haha pakai doa bahasa unsur budaya masuk haha,0
9840,842,cnn indonesia presiden jokowi coret proyek daftar putus realistis kejar bangun proyek strategis nasional proyek hilang,0
9841,843,berita lokal tinggal margonda temu tas curiga barel duga isi bom jalan tutup komentar teman gue bom barel isi anak indekos makan mie instan for your information kesal soa,0
9842,844,jijik mentalitas sunda sip club dukung kunyuk xf xf x x xf xf x x xf xf x x uniform resource locator,1
9843,845,myanmar kafir buddha teroris,1
9844,846,vin mata gue budek baca,0
9845,847,ganyang partai komunis indonesia,1
9846,848,media milik cina ya usir biang pecah,1
9847,849,ya katolik alas orang tua,0
9848,850,video mujahidin serang pasu teroris buddha myanmar uniform resource locator,1
9849,851,kristen santai prof timur barat nama beda sesuai daerah tata ibadah nya yakin kristen nusantara xf xf x xa,0
9850,852,penasaran proses tulis teknik tulis mudah bikin narasi deskripsi bajing metode riset aduh pokok,0
9851,853,bodoh dasar noob ramos nih jijik,1
9852,854,lihat rezim jual aset bangsa lengser jokowi garuda bangkrut,1
9853,855,hadis rasulullah beli makan orang yahudi hutang tunda gadai perisai nya,0
9854,856,mari borong borong habis bantu fakir umat miskin tahu aku ulama borong borong borong,0
9855,857,kartu tanda duduk mayat agama percaya urus biar percaya urus agama hormat biar urus negara negara catat percaya indonesia ratus ribu,0
9856,858,wanita jawa buang tradisi sanggul kebaya lestari wanita tionghoa singapura malaysia pakai kebaya pakai anggap anggun,0
9857,859,memble up jokowi media media televisi koran milik orang cina notabene kafir coba cek lapang,1
9858,860,bibit lgbt tumbuh uniform resource locator,0
9859,861,calon gubernur sumatra utara nomor urut djarot saiful hidayat tegas bagi bagi uang pilih gubernur wakil gubernur sumatra utara sumatra utara bersih gubernur zaman now djarotsihar sumutpilihdjoss partai demokrasi indonesia jua,0
9860,862,jadi antek antek mu ngabut exo,0
9861,863,tolol jijik,1
9862,864,strategi kotor partai adil sejahtera cebong mana hafal anjing,1
9863,865,mahasiswa fakultas sehat masyarakat umi wajib budaya literasi,0
9864,866,dukung nyata najwa komisi berantas korupsi dewan wakil rakyat bubar,1
9865,867,ekspor cebong,0
9866,868,baliiik titit malam hilang xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xe x xba xef xb xf xe x xba xef xb xf xe x xba xef xb xf xf xf x xa,0
9867,869,maksud orang katolik kursus nikah tuju positif gue dukung,0
9868,870,presiden lapor jajar kait detail siap infrastruktur rakyatbrsamajkw,0
9869,871,iya monyet sedih kandang orang utan air keliling parah sih komando tinggi operasi ekonomi banget orang utan nya mana kayak film rise the planet of the apes iya danau kandang buaya kayak rawa gue,0
9870,872,abang ganti presiden,1
9871,873,orang catat jurnal teliti agama sosial budaya nabi nabi afrika bawa jurnal jalan teliti orang anggap seb,0
9872,874,emot nete,0
9873,875,jambore aji ayat penggal kafir ketua ikat cendekiawan muslim indonesia,1
9874,876,nsy sih impor sah antek asing semangat ya ikut impor deh,0
9875,877,orang islam bodoh goblok milik ahok debat final pilih kepala daerah jakarta,1
9876,878,orang gaung gaung kampanye pribumi kuasa kayak white nasionalis polandia kampanye supremasi kulit putih religius fasis beda judul tema katolik kulit putih islam pribumi,0
9877,879,mundur simpul bubar komisi berantas korupsi uniform resource locator,1
9878,880,nyata din syamsuddin pintu masuk cabut izin didik islam,1
9879,881,aliansi dajjal freemason gaduh sekte indonesia luncur tokoh partai teriak hina islam xe x xa,0
9880,882,gila ya rezim jongos cina,1
9881,883,apa buka munafik,1
9882,884,beli barang kirim barang cacat tukar barang ya komplain sih ulas direspon,0
9883,885,basa basi hati ganti presiden,1
9884,886,bani selangkang cabul,1
9885,887,kaji bani jawi bangsa melayu asal turun nabi ibrahim as isteri nama siti qaturah katurah tulis kitab kitab kuno yahudi katurah kemenyan wangi,0
9886,888,risiko kena pneumonia akibat vape jelas daulat rakyat budaya teliti berita,0
9887,889,blok sih bencong anjing xf xf x x main unggah screenshot gue bencong tolol v laki ketemu adu jotos nyinyir unggah hasil screenshot v dasar bencong kontol xf xf x x xf xf x x xf xf x x,1
9888,890,teman sekolah dasar gue smpnya katolik bagus cerita olimpiade gue sekolah tengah negeri bagus masuk kelas baik tau,0
9889,891,puisi sukmawati puisi sang iblis,1
9890,892,alquran tulis orang kafir wajar tau sih sila baca turun tunjuk,1
9891,893,agenda yahudi hati,0
9892,894,selamat kartini maju perempuan indonesia kartini kartini,0
9893,895,gaya kumpul partai komunis indonesia,0
9894,896,kakak sayang sekolah sekolah katolik agama minggu acara agama kak good luck kak xf xf x xc,0
9895,897,susilo bambang yudhoyono prabowo ganti presiden menang mutlak chopper solo om,1
9896,898,jokowi prabowo rakyat susah listrik mahal,1
9897,899,kom menteri hukum hak asasi manusia debat undang undang pilih kepala daerah ketok dekat presiden keluar atur perintah ganti undang undang presiden menandatanganinya,0
9898,900,peristiwa prabowo henti tentara nasional indonesia kabur jordania kasih jelas,1
9899,901,universitas islam rohingya maungdaw bakar teroris buddha,1
9900,902,tuntut sih nista adil orang kristen islam benci beda tahan nista,1
9901,903,harmonis tata krama gaul masyakat kampung budaya latar belakang nyanyi canda canda teman nikmat hidang masakan minum ku rasa,0
9902,904,kenal laika anjing orbit bumi uniform resource locator,0
9903,905,juli ya ulang ku desember tanggal desember ulang ku pas natal ulang ku raya orang kristen dunia xf xf x x xf xf x x xf xf x x,0
9904,906,dengar cerita eksodus etnis tionghoa dampak pp keluarga salah satu indonesia cina nyaman tionghoa indonesia,0
9905,907,rakyat indonesia tau jokowi pimpin ri uniform resource locator,1
9906,908,human rights nih agenda yahudi halal haram islam patut tau allah rights hak allah jaga hak allah insyaallah pelihara,0
9907,909,sarap nih orang salah bego buka malu,1
9908,910,anjing polisi polisi anjing keparat,1
9909,911,anies sandi produk saracen kampanye uniform resource locator,1
9910,912,katauntukhariini ahoker goblok tuntut lengser jokowi uniform resource locator,1
9911,913,aparat bayar uang rakyat kerja rakyat keparat bayar uang rakyat kerja bacot provokasi rakyat,1
9912,914,detik sih tahan nyata nya kitab suci fiksi fiktif aidit tantang umat islam juta orang negeri apa orang,1
9913,915,bubar komisi berantas korupsi lemah kuat adil tata usaha negara batal bohong ott,1
9914,916,haha maki lawan tindas pimpin munafik lindung nista agama agama no islam taubat root,1
9915,917,presiden ganti presiden wajib dapat mohon cerah prof,1
9916,918,agama islam katolik kristen buddha desa masjid gereja umat katolik gereja umat kristen wihara,0
9917,919,agama jalan hidup sembah allah subhanahu wa taala tuhan dungu biadab,1
9918,920,syukur apa tuhan terima syukur,0
9919,921,kaya susilo bambang yudhoyono hasil korupsi,1
9920,922,berani bilang jokowi pro asing asing moga sehat jokowi,0
9921,923,kopar kafir pret pret bukti junjung sih uno beril nya negeri kafir,1
9922,924,iya sas banget kemarin indekos xf xf x xad xf xf x xad xf xf x xad amin moga bodong alias bom xf xf x x,0
9923,925,ahok rocky anggap nista agama tora rocky orang maaf panjang warganet maaf terima proses hukum jalan also warganet,0
9924,926,jokowi suruh mundur,1
9925,927,otak mulut jari sinkron lucu xf xf x x xf xf x x xf xf x x xf xf x x xf xf x x xf xf x x xf xf x x xf xf x x xf xf x x xf xf x x sayang,0
9926,928,mundur uniform resource locator,1
9927,929,tahu sama malin kundang ahok dua durhaka asbak iklan ahok jahat kampanye ahok jahat,1
9928,930,ketua ikat cendekiawan muslim indonesia intelektual muslim berani bahas buka muhammad nabi gadungan,1
9929,931,gampang banget edan,0
9930,932,cari sahabat cacat sahabat,0
9931,933,asu wasit picek,1
9932,934,ah dasar jablay murah,1
9933,935,debat final pilih kepala daerah jakarta mati ahok,1
9934,936,mohon cerah etika politik internasional gubernur hubung bilateral negara relevansi tugas amp wajib daerah khusus ibukota terima kasih,0
9935,937,salah cung gue bani kacung dungu surat pemberitahuan tahun perintah ngawur bijak surat pemberitahuan tahun gue,1
9936,938,banget kayak ratus puluh ramai orang kirim tubir adminnya mancing debat lgbt pura pura cons eh homophobic benar hujat sekar,0
9937,939,sumber daya manusia kuat daya saing aspek dukung tingkat bangun bidang ekonomi bidang sosial budaya,0
9938,940,gue ogah teman rl rupiah anjing gue canda menang wkwk tau orang bikin gue bacot sih wkwk,0
9939,941,setan moga mencret minggu lindas truk suhu,1
9940,942,isb tes jemaah beli saham bris jemaah beli bris pikir risiko reputasi pegang saham mayoritas amp niat kerdil pegang saham minoritas milik koperasi bati indonesia,0
9941,943,insyaallah indonesia ganti presiden rakyat negeri bahu bahu selesai,0
9942,944,tomohon pusat ajar agama kristen katolik khusus doa meditasi bukit kasih suci indah tenang tomohon international flower festival nomor induk mahasiswa,0
9943,945,xe x xa xe x xa nama zefanya caenliana angeline winata lahir solo tanggal juli mata sipit suara cempreng lahir keluarga perfeksionis anak,0
9944,946,sedih ustad lihat nasib anak negeri pimpin kacung aparat keparat,1
9945,947,serius leluhur gue dayak nih dukun ya bandar togel gue kayak paruh pandai baca orang paruh bejat,0
9946,948,terus dungu bong bangsa cabik tinggal pungut sampah kayak dasar mata sipit,1
9947,949,suuzan nih rezim uniform resource locator,1
9948,950,cebong kanan otot calon wakil presiden prabowo kalang kayak cebong kiri,1
9949,951,tuju pilih anggota dewan wakil rakyat konstituante partai menang pilih partai nasional indonesia xe x x masyumi xe x x nu xe x x partai komunis indonesia,0
9950,952,ha orang kayak pecun dang aduh banget orang kayak bacot sesak napas,1
9951,953,ya bodoh,1
9952,954,buat sarana sanitasi jamban kepala keluarga kakak anggar rupiah juta unit,0
9953,955,terima kunjung duta palestina indonesia zuhair saleh muhammad al shun semangat sahabat ketua partai demokrasi indonesia juang presiden indonesia megawati soekarno putri yasser arafat,0
9954,956,otak sih profesor remeh minum kencing onta biar pintar,1
9955,957,aaaa koordinator wilayah dewan pimpin cabang pondok cina nih smash blast bis maniak smash is back,0
9956,958,batal lantik anies gue rela jakarta pimpin plt gubernur gubernur hasil pilih kepala daerah lumur sara,1
9957,959,gembel,0
9958,960,ahoker bela nista agama,1
9959,961,angkat partai komunis indonesia demokrasi pimpin xe x xa na laskar laskar juang bentuk pemuda bagai daerah nb kuat tahan angkat,0
9960,962,tomohon pusat ajar agama kristen katolik khusus doa meditasi bukit kasih suci indah tenang tomohon international flower festival xf xf x xa,0
9961,963,oh shit gue kemarin bilang apatis ujung selesai makan bacot,1
9962,964,afgan sukses takluk bandung sides indonesia tour via,0
9963,965,kontrak karya freepokk i kontrak karya bahan promosi bawa julius tahija kenal indonesia negeri misi pertama promosi bijak tanam modal asing australia fr,0
9964,966,astaga bolot banget,1
9965,967,bos kacung otak bodoh,1
9966,968,cewek pakai kerudung ya kali konferensi pers citra islami kali haha,1
9967,969,gubernur super anies baswedan kuliah universitas hasan ih casablanca maroko,0
9968,970,paini nama ngentot bo online orang pakai lumas alami meng asa legit relevan uniform resource locator,0
9969,971,kayak pilih pilih nge replay nyeee gue doang xf xf x x kaum adam melipiirrrr gue blok dah manfaat baca komen kaum bani kampret,1
9970,972,deokspatch amigo televisi right now nimdle kbs gue lupa judul cina korea lucu pokok,0
9971,973,bodoh banget mun xf xf x xa banyak anak ya xf xf x x xf xf x x xf xf x x hina banget sial nya untung modar,0
9972,974,ya laden sila obrol kampret maaf lo ya cebong orang sibuk luang interaksi kampret anggur surat pemberitahuan tahun,1
9973,975,bahaya tingkat marah orang marah marah orang cape sabar batas capai orang sabar xe x xa,0
9974,976,hak asasi manusia hak sosial politik hak ekonomi sosial budaya pihri buhaira,0
9975,977,partai partai komunis indonesia indonesia nama ajar cina rusia partai komunis indonesia penghianat pancasila,1
9976,978,habis pulang skill lab habis puyeng budek beda suara redup jantung pas palpasi kuping pas pulang lihat lini gue konser pusing,0
9977,979,lapor islam hina majelis ulama indonesia front bela islam ban,1
9978,980,asmara pujangga kere jablay asuransi garap sawah ayo wkwk,0
9979,981,haha sih palti west paham sejarah,1
9980,982,bangga t gede bilang bayar utang pas bilang serang rezim kemarin jum xf xf x xb xf xf x xb,0
9981,983,josss gandos memek nya,0
9982,984,gue sih efek nya jijik cewek murah suka tawar tawar teman nya lelaki hidung zebra xf xf x x xf xf x x xf xf x x,0
9983,985,natural killer marah tk payah grab woi duduk diam rumah bodoh idiot orang bodoh tahap tk bwk bincang,1
9984,986,cebong puja ahok ratap thread xf xf x x xf xf x x xf xf x x,1
9985,987,selamat yik bohong lari bau bawang penuh komunis,0
9986,988,intoleransi mitos komunis takut agama teroris mitos alat komunis marginal agama korupsi mitos maling teriak rampok,0
9987,989,wikipedia orde perintah junta militer kayak perintah myanmar b diktator jokowi,1
9988,990,orang jail nak islam salat islam nih didik layan khusus islam angkat ganja salat badan tato minum club tunggu masuk prison nak ubah,0
9989,991,uh mampus makan gengsi nfr liedabin nto liedabin,1
9990,992,ya pantas rezim anti islam,1
9991,993,onta lucu deh,0
9992,994,bingung beda hasil bisik jin iblis malaikat hasil pikir orang singgah tuhan paham xf xf x xc xf xf x xc xf xf x xc xf xf x x xf xf x x xf xf x x xf xf x x xf xf x x xf xf x x,0
9993,995,gaya jokowi kayak orde partai komunis indonesia nya biar muncul gaya orde lahir,1
9994,996,anjir devan wkwk manusia homo gue,0
9995,997,mulut banci urus dasar dasar iblis ujud manusia muncul jelang pilih kepala daerah syaraf,1
9996,998,indeks bangun manusia indonesia baik,0
9997,999,logis ya pesan ahoker maaf on warga daerah khusus ibukota bego,1
9998,1000,koster kembali jaya klungkung pusat seni budaya bal,0
9999,1001,bos korea gue percaya begitu jadi pabrik orang surup bilang xe x xa,0
10000,1002,ahok konsisten berangkat saudara umat muslim pergi umrah gratis lain sisi tipu pakai embel agama kubur harap saudara umat muslim dap,0
10001,1003,apa kampus gue temu tas duga isi bom,0
10002,1004,ya kali ketemu bobotoh viking kaos the jak pikir,1
10003,1005,gubernur pasti hadir serah terima jabat ketua asosiasi dagang pasar indonesia,0
10004,1006,rapat guru ulama tegak lurus hadap rezim lupa ulama sumber gali ilmu tahu guru ilmu akan pesona tokoh benar salah rapat kepa,0
10005,1007,ahok penjara kutip kisah fiksi,0
10006,1008,kaget anjir mantap penuh kira,0
10007,1009,awas ya gue istri ciputra grup panjat gue kampang,1
10008,1010,kemarin kirim tuyul rumah ih tenang ambil uang curi hati,0
10009,1011,ooooh maksud bom takjil kerja nyeleneh,0
10010,1012,biar km sen goblok,1
10011,1013,memang nih partai keluar nyata percaya isi jongos cina komunis,1
10012,1014,pilih partai bintang,0
10013,1015,dungu bang,1
10014,1016,nih serang gue malam ended up blok cupu kicep ngewe,1
10015,1017,berengsek gue menang lihat dk goblen uniform resource locator,0
10016,1018,tai,0
10017,1019,kayak onta haha,0
10018,1020,hore xc xae anjing ikut suka asing asing dasar munafik,1
10019,1021,masak bikin riwayat turun umum darah eci diam tuti binti k h ahmad yasa adipura istri kakek r a karlina indra wijaya bin si r sutan rangkayo mulia h zaenal arifin istri kakek hj nurdiana cate,0
10020,1022,maklum paham zionis gabung komunis,0
10021,1023,babi sipit banci pakai akun fake hina babi,1
10022,1024,haha dukung kumpul bani onta sumbu pendek xf xf x x xf xf x x xf xf x x selamat nikmat pimpin presiden nmantapkan pilihjokowi,1
10023,1025,politisasi radikal ciri khas komunis,0
10024,1026,cacat wanita pasang,0
10025,1027,farah aduh bom dek,0
10026,1028,kristen ortodoks agama keri salat pakai jilbab tampil orang,1
10027,1029,rakyat supir angkut kota indonesia dukung rezim calon presiden nya intelektual bijak paksa sepeda motor jadi angkut usaha orang bangkrut,0
10028,1030,sungguh tiada putus asa rahmat allah kaum kafir qs yusuf,0
10029,1031,xf xf x xb mari gera anti bully warganet cerdas xf xf x xb coy lihat instagram syahrini xf xf x xb anjing biar xe x xa,0
10030,1032,kayak monyet,0
10031,1033,ria ngiang telinga serasa dunia milik tuhan tentu,0
10032,1034,hina dapat indonesia media media sosial bayang nasib tenaga kerja indonesia hina dengar langsung mohon pikir,0
10033,1035,moga sudara sadar perintah,0
10034,1036,bangkai gue rajin bayar tarif,1
10035,1037,haha lancar nih babi nak sambung kerja,0
10036,1038,kampung nagita slavina reaksi ayu ting ting artis peran nagita slavina terang sebut aksi goyang dangdut ayu ting ting kampung nnagitaslavina ayu ting ting raffi ahmad kampung uniform resource locator,0
10037,1039,sian tai,0
10038,1040,indah tai sapi mata picek xf xf x x xf xf x x xf xf x x,1
10039,1041,rasa ngentot memek abg,0
10040,1042,presiden paksa terap online single submission news jambi,0
10041,1043,iya gue panggil bocah cilik gue kuntet banget upacara panggil eh semampai alias meter nyak tugimin riak tau responnya haha bangsat tugimin,1
10042,1044,ganggu nih onta,1
10043,1045,tolak bangkit partai komunis indonesia tolak atur perintah ganti undang undang anti islam jokowi diktator lengser jokowi rakyat tentara nasional indonesia uniform resource locator,1
10044,1046,sinyal kacrut,1
10045,1047,ada tonton bareng film gs partai komunis indonesia bubar rekam simpan ingat partai komunis indonesia,1
10046,1048,menteri deh kelas otak tumpul bacot congor kambing gadang,1
10047,1049,jawa timur anti hoaks pilih kepala daerah damai deklarasi anti hoaks pegawai bengkel kalem kedurus,0
10048,1050,cocot wkwk,0
10049,1051,tol bangun asing asing duit biar gampang transportasi jarah sumber alam daerah thread starter,0
10050,1052,presiden fim alas pecah race direction steward moto gp,0
10051,1053,cerita bal kenal cewek kuliah kuliah institut seni jakarta eh fakultas fan film televisi eh kakak tingkat goblok dunia little,0
10052,1054,abg toge desah ngentot nvideobokep full uniform resource locator uniform resource locator,0
10053,1055,jual stiker awas arus listrik tegang,0
10054,1056,kemarin momoland one suka banget lihat orang sukses babi warganet,1
10055,1057,paul pogba selebrasi gol dengar tiru suara monyet paul pogba uniform resource locator,0
10056,1058,puasa beli nasi ayam rempah lupa cakap kuah asing sok expect nasi,0
10057,1059,temu pesona indah cirebon kuliner bahasa budaya sejarah seni eksotisme dunia malam follow,0
10058,1060,e commerce nyawa tumbuh ekonomi ri,0
10059,1061,karaoke taman sari berangkat sadar ajak anies sandi saracen jebak,1
10060,1062,takut tinggal last last tinggal babi,0
10061,1063,dear selamat malam acung jempol jajar kabinet sibuk kerja kerja kerja xe x xa,0
10062,1064,aku kenal besok bilang asma ahoker susup kubu anies sandi,1
10063,1065,dasar bajing tengik xf xf x xa,1
10064,1066,tambah gaji fantastis liga cina takluk liga cina serie a salah liga baik pilih cerdas turut,0
10065,1067,presiden periode,0
10066,1068,janji jokowi juta lapang kerja tenaga kerja asing cina,1
10067,1069,presiden model registrasi modern cepat sistem data padu integrasi lewat rantai birokrasi ratas,0
10068,1070,isis klaim jadi markas komando brigade mobil gera pintar bawah aman jadi markas komando bom susilo bambang yudhoyono kait,0
10069,1071,ngentot,0
10070,1072,kelompok tani bina kelompok tani manfaat fasilitas sub kontrak kawasan ikat bea cukai fasilitas presentasi presiden ri joko widodo selasa welly,0
10071,1073,salah propaganda kaum komunis gaya jokowi gerombol lengser jokowi,1
10072,1074,kayak layak tangkap,1
10073,1075,bolot ya,0
10074,1076,mas gitutu orang dongok omong finansial tandang markas ribut cari stadion kosong stadion lo paham persija,1
10075,1077,gusur medan estate coblos kotak kosong pilih kepala daerah serdang,0
10076,1078,hijrah hijrah arah parah sarana duit akhlak mabuk nikmat selangkang pecun dasar isi otak sempak susah ubah,1
